review_id,order_id,customer_id,rating,review_text,review_date
r4091,99576,26242,5,Their wide box out.,2022-07-19
r4092,5014,24060,2,Eight Republican likely score meet treatment.,2023-04-09
r4093,87929,53001,5,Member stage town writer.,2021-04-11
r4094,73577,37486,4,Range across assume quality.,2023-03-23
r4095,94044,86105,5,Range sign present space side list.,2023-06-11
r4096,41323,79634,4,Require movie than listen stage shake building business.,2021-06-11
r4097,20899,6652,3,Democratic either firm rather student.,2022-12-13
r4098,1597,37077,2,Term western research instead office mission.,2025-05-15
r4099,58371,79509,4,Start specific book avoid keep moment.,2022-10-25
r4100,56606,61235,3,,2024-02-09
r4101,93011,53161,2,That report ok she method whatever family responsibility.,2021-07-15
r4102,82315,68475,4,Hear appear condition conference.,2023-07-28
r4103,66974,28410,2,Collection use save physical.,2023-09-13
r4104,83270,60546,4,True quickly have standard take how change population.,2024-04-24
r4105,99086,55683,5,Food item cost point do fact.,2025-07-22
r4106,18791,32772,3,Movement everything possible best interest Democrat develop do.,2022-08-08
r4107,61721,30648,5,Send beautiful work know others again.,2023-02-10
r4108,34921,54946,4,Career support single dream when rate.,2024-04-05
r4109,32882,39630,4,Institution decide wrong direction quality culture trip.,2022-08-08
r4110,80819,17364,5,Than after detail country hand notice.,2023-06-19
r4111,70514,35811,5,Probably reason specific thousand.,2025-07-12
r4112,67524,99132,1,Strategy decision least identify particularly field author rule.,2023-04-22
r4113,35881,91433,4,Probably according technology.,2024-10-16
r4114,88549,6597,3,Investment industry share protect consider.,2024-06-25
r4115,5110,69792,5,Need couple role response road before realize.,2021-01-04
r4116,88443,23232,5,Reveal mother my each.,2022-08-09
r4117,58036,80867,3,Approach stay situation measure serious.,2021-03-30
r4118,61622,45564,5,Let student stage strong him.,2022-11-20
r4119,94408,23898,4,Buy high discuss indeed shake either.,2024-11-12
r4120,28001,37858,4,Foot out allow other arm.,2024-09-01
r4121,82190,1842,5,,2024-12-15
r4122,95741,32806,3,Seek popular far live eat.,2023-02-06
r4123,40717,72647,5,Individual cup do cup president degree.,2025-05-29
r4124,8433,45248,5,Street difference situation affect my.,2021-04-20
r4125,32849,53359,5,Oil after service perform ball none and.,2020-11-03
r4126,5720,84607,1,Kitchen scientist anyone loss same fight.,2020-11-15
r4127,29692,20696,5,Design assume sure when five sister enjoy evening.,2021-07-18
r4128,57048,96738,5,Star somebody industry must.,2025-04-21
r4129,78109,90413,5,Subject perform amount.,2023-11-09
r4130,51635,3601,4,Across tonight reach trip.,2024-05-09
r4131,81748,30773,4,Human change nice test short three civil.,2023-04-21
r4132,35728,302,4,Mind day school student edge popular worker wish.,2025-12-04
r4133,8562,99064,3,Film main far job represent say.,2021-06-15
r4134,58656,90417,5,Idea collection need nor spring.,2024-01-12
r4135,83377,45412,5,Moment brother young leg child.,2023-05-13
r4136,21537,15777,4,Notice right kid rule give half.,2023-07-21
r4137,2856,18290,5,Station form peace choose few.,2021-10-06
r4138,1023,20735,4,Baby there cause free.,2023-07-09
r4139,14842,49238,5,Employee increase lawyer act anyone gas admit even.,2022-10-07
r4140,95946,5670,3,Important he book.,2024-12-07
r4141,42270,51866,1,Local computer year before check gun state.,2025-10-10
r4142,44983,93738,2,Executive theory day available after doctor seat vote.,2024-09-10
r4143,40097,6594,4,Bring evidence figure black president happen.,2021-07-11
r4144,65667,30660,5,Among per instead hand without to whom.,2023-06-01
r4145,97730,69529,5,Generation fill part number.,2024-07-13
r4146,49676,98683,2,Could concern threat college serve.,2021-10-05
r4147,87507,11185,5,Should knowledge event source meeting big mouth wrong.,2021-01-16
r4148,22479,58814,4,Easy note play ask feeling name her.,2024-07-09
r4149,39322,54015,3,Perhaps different stage response each white.,2021-05-20
r4150,71625,40532,4,Continue other visit coach way capital glass themselves.,2022-08-16
r4151,73794,65533,5,Key entire rock executive past light.,2023-12-30
r4152,42661,3878,5,Evidence analysis name concern prevent more both.,2023-12-07
r4153,29988,88133,4,Boy throughout ready up.,2024-03-08
r4154,29504,91585,5,Should economic factor same society hold.,2023-12-25
r4155,74131,74856,4,Necessary yeah inside well continue senior.,2022-12-07
r4156,69536,24845,5,Effect else various hear.,2024-10-25
r4157,93349,53946,4,Stuff computer note skin reach recognize eye.,2025-06-22
r4158,91741,58732,3,Many shoulder set effect customer everyone.,2023-04-08
r4159,4164,28651,4,Step hard accept politics girl begin.,2024-10-17
r4160,94738,15436,1,Building under serious keep six especially fine.,2022-02-02
r4161,59696,34773,5,From business yes include.,2024-01-03
r4162,83300,86754,5,Operation fly conference dark.,2021-02-12
r4163,41690,18215,4,,2022-04-01
r4164,10535,97734,1,Participant debate shake vote air.,2025-07-26
r4165,75667,79345,5,Order out father test say PM care large.,2025-05-24
r4166,3986,97322,5,Garden clearly company information.,2025-06-18
r4167,19892,53631,5,Prevent while nearly cover religious population.,2022-09-07
r4168,84361,40775,4,Shoulder role management TV nearly seat finish rise.,2021-02-24
r4169,10570,61271,2,Learn magazine entire military kid health with.,2021-12-24
r4170,66580,18039,4,Generation loss well person carry best and consider.,2022-04-23
r4171,27497,1722,3,Buy staff do newspaper series friend.,2022-10-26
r4172,45755,60673,4,From someone care not low speak sell.,2021-02-05
r4173,43385,77998,4,Month statement wrong paper pattern month table modern.,2024-05-01
r4174,844,54725,5,Friend participant father course.,2023-05-28
r4175,63275,64633,4,Job well over remain billion but.,2021-08-05
r4176,34194,48915,4,Alone natural reduce partner subject.,2022-08-20
r4177,99717,36228,4,Do rock how mission fire draw well.,2023-09-07
r4178,39056,18496,4,Interesting rate front expert oil serious base.,2021-09-11
r4179,38543,8341,3,Sit group three product.,2021-12-11
r4180,91855,33360,3,Our it short pull provide town.,2023-04-04
r4181,44535,77984,3,Join nor me report change culture.,2022-11-01
r4182,58153,41093,5,Heart wrong wind kind business give Republican.,2023-07-29
r4183,91745,80876,5,Others officer board according about.,2021-01-07
r4184,72012,37227,2,Price both model consumer line power.,2022-01-27
r4185,50777,73843,4,,2024-03-10
r4186,23450,90942,4,Information administration later along rather church generation very.,2025-04-22
r4187,46278,62925,4,Half like hair minute arrive notice true.,2025-01-05
r4188,20850,69799,4,House minute stand.,2022-11-17
r4189,11285,65411,4,Investment news however pick.,2022-10-08
r4190,9552,4860,5,Seat high growth right whole law.,2022-03-12
r4191,88649,23811,5,Degree meeting beyond sign letter democratic write.,2022-02-07
r4192,77544,93001,5,Class industry nor remember.,2021-09-22
r4193,74571,65356,2,Center question character after apply.,2022-09-30
r4194,45499,11719,5,Need ask heart trade parent.,2025-01-18
r4195,21100,50008,5,Practice good any choice increase black audience.,2025-01-01
r4196,38396,68162,4,Alone personal sense.,2024-03-23
r4197,33371,86957,4,Writer participant successful sort mean.,2022-03-11
r4198,85296,51455,1,Response floor crime professional into today cover.,2024-09-12
r4199,10894,81406,5,Protect agency race market pretty those.,2024-09-14
r4200,57818,58172,5,Company receive box will conference continue.,2022-06-10
r4201,32777,69749,4,Key school instead also.,2023-10-25
r4202,21993,76698,2,Green hair take defense themselves pick stay.,2024-05-31
r4203,20423,80393,4,Wonder effort really.,2023-10-03
r4204,31337,41810,4,See myself major majority draw.,2021-04-09
r4205,77493,77436,4,Six region policy yard learn moment respond condition.,2020-11-26
r4206,39497,11205,5,Present prevent manage mother citizen candidate.,2024-11-21
r4207,45314,14730,4,Defense response radio body must successful style.,2024-03-11
r4208,48889,97708,4,Marriage baby life sound.,2022-09-18
r4209,48098,53462,4,Threat husband star different book too.,2022-10-19
r4210,30873,28045,5,Information activity poor similar.,2024-05-17
r4211,34037,86308,3,Per color prepare score their another.,2023-11-12
r4212,12745,25451,1,Present thing support project inside size then necessary.,2024-09-15
r4213,78721,52250,1,Pull woman administration for meet analysis whether it.,2024-06-29
r4214,53472,67717,5,Into marriage military there the father.,2022-03-08
r4215,11040,63851,4,Eight soon season significant.,2023-08-29
r4216,57958,13822,2,Attack us idea tonight thought build.,2023-03-09
r4217,78268,71505,3,Teach and follow picture scientist perform.,2023-09-15
r4218,37856,81670,5,Energy business treat member whatever size find.,2021-11-12
r4219,3394,47034,5,Throughout security feeling risk least yard case.,2023-10-14
r4220,25965,41640,5,Even for walk dream section.,2023-08-27
r4221,11613,33518,5,World street off firm style among well.,2021-07-31
r4222,8518,65361,5,Local hour this fire few task ahead.,2025-12-04
r4223,6529,12664,5,Number performance force accept compare.,2022-09-02
r4224,47521,12462,5,Build magazine reveal system.,2023-11-01
r4225,87195,12002,5,Law your author number lawyer community series.,2022-12-26
r4226,64123,91418,4,Where entire beat enter difficult.,2022-05-19
r4227,84166,63718,5,Case pattern I agent everybody such color of.,2021-05-19
r4228,87233,56397,3,Lay free talk debate.,2024-09-20
r4229,331,63667,4,,2024-05-05
r4230,26737,55907,3,Doctor really Congress benefit.,2022-10-01
r4231,10910,88478,4,Chair huge magazine animal high.,2024-12-09
r4232,1941,72572,1,Skill apply agent trouble.,2021-06-19
r4233,80714,27504,4,Three kitchen level seek water produce doctor.,2024-04-23
r4234,67847,99227,4,Manager thing same perhaps win.,2024-10-29
r4235,86319,10487,3,Speak near only major.,2023-12-03
r4236,6515,30596,3,Idea bill sister science media pay green.,2024-11-02
r4237,69768,60909,5,Whatever mind radio bad American.,2022-05-16
r4238,33286,45125,2,College public send interview event rather evidence how.,2020-11-07
r4239,45867,18520,5,Window although everyone couple production high participant.,2024-02-19
r4240,16030,52671,4,Remain your skill light.,2023-10-08
r4241,64144,41442,2,Happy box these left impact conference front.,2021-12-12
r4242,6089,1412,2,Fine anything owner.,2023-01-19
r4243,36418,74183,2,Who southern people forget six.,2023-11-19
r4244,35500,96247,5,Language think strong discuss agree.,2021-09-24
r4245,76758,72432,4,College have nearly focus course.,2022-05-13
r4246,23242,87582,5,,2025-05-09
r4247,12998,44632,4,Throw dog minute cost how science.,2025-03-19
r4248,43601,97729,4,Notice people central national material check.,2021-03-14
r4249,82441,68160,5,Line magazine million now today boy several.,2023-06-26
r4250,72377,81371,5,Building able bag.,2023-11-07
r4251,18666,40566,4,Feeling page sign.,2024-06-27
r4252,32470,96447,5,Find character how likely Congress tend matter draw.,2020-12-11
r4253,86211,41295,3,Power take tonight support affect.,2022-02-13
r4254,92836,14686,3,Case director themselves total rule.,2021-10-08
r4255,85260,57125,4,Successful sign fine weight travel American off.,2021-07-05
r4256,4474,36723,4,Through through discover prevent.,2024-06-30
r4257,11244,4843,2,Family thus test bed size food energy skin.,2025-06-04
r4258,90447,40191,5,Middle store build stage current team purpose usually.,2023-03-20
r4259,50157,68128,5,Rich red wife speech site job doctor.,2025-06-16
r4260,88091,98198,4,Top young election under.,2023-11-17
r4261,3387,13348,4,Thing protect number usually actually.,2023-08-07
r4262,61363,71942,4,Trade ahead give pay.,2022-11-30
r4263,94247,99814,3,Improve senior magazine culture responsibility sure thought.,2022-05-25
r4264,70609,19532,5,Capital care share back candidate likely investment.,2025-06-27
r4265,31836,21847,5,,2025-01-23
r4266,13035,11328,3,Resource capital life set before.,2023-06-27
r4267,69995,10255,5,Short foreign green avoid money really.,2023-01-04
r4268,24398,94529,3,,2023-01-29
r4269,22932,32997,4,Pressure only course go record sometimes stay inside.,2023-04-30
r4270,1657,78552,4,Personal course while discuss.,2023-11-30
r4271,1295,40460,3,Size song interesting tree opportunity.,2023-05-13
r4272,17041,25139,3,Perform personal color large pick.,2025-01-07
r4273,89365,25089,5,Night lose paper.,2022-10-06
r4274,81580,27167,4,Pick situation election game.,2023-10-08
r4275,47123,86646,4,South form hot official participant manager it.,2022-09-21
r4276,44733,71993,5,Continue successful prevent him marriage cultural.,2023-01-04
r4277,43758,79198,5,Produce open hair expert design.,2024-01-13
r4278,61667,80344,2,Drop baby necessary authority.,2021-04-30
r4279,66451,57010,4,Provide stage simply suffer.,2025-04-03
r4280,33272,4496,5,Region now expert art treat drug less.,2022-03-19
r4281,38009,18427,3,Central item start cultural sport really air before.,2024-01-10
r4282,28350,54774,5,,2021-01-13
r4283,28611,12272,2,Picture threat public prevent.,2022-11-20
r4284,74228,97220,5,Region report usually degree all subject story most.,2023-12-18
r4285,32362,36699,5,Ever old attention rather include if tough.,2024-11-07
r4286,62084,31461,4,Now center this American Congress hair.,2022-10-11
r4287,20038,78886,3,What positive sea.,2020-12-07
r4288,76614,59192,4,Her item air.,2021-12-21
r4289,96708,53900,4,Action score policy position land only major.,2021-11-21
r4290,84743,73108,1,Glass billion more right business well address cup.,2024-12-22
r4291,26565,38368,1,Suddenly without modern where learn pressure.,2025-05-22
r4292,11088,14101,4,Market actually somebody community data.,2021-03-22
r4293,67461,25041,4,High beautiful have accept computer wife director.,2024-09-08
r4294,76595,64781,4,To leave company fight plan political billion.,2023-01-25
r4295,29558,63636,4,White better contain improve.,2022-03-02
